position_bucket,candidate_hero,enemy_hero,response_count,candidate_bucket_count,enemy_seen_count,normalized_response_score
8_9,c2112,c1117,9,134,2048,0.01718
8_9,c2112,c1133,22,134,1240,0.053971
8_9,c2112,c1162,12,134,82,0.114478
8_9,c2112,c1168,16,134,1614,0.034405
8_9,c2112,c1171,5,134,1028,0.013472
8_9,c2112,c1172,16,134,2444,0.027959
8_9,c2112,c1176,7,134,1380,0.016278
8_9,c2112,c1177,5,134,54,0.058779
8_9,c2112,c1183,49,134,4424,0.063641
8_9,c2112,c2001,3,134,320,0.014488
8_9,c2112,c2007,6,134,1134,0.015392
8_9,c2112,c2024,9,134,604,0.031635
8_9,c2112,c2049,3,134,186,0.019003
8_9,c2112,c2071,32,134,1096,0.083501
8_9,c2112,c2080,16,134,74,0.160676
8_9,c2112,c2103,7,134,1028,0.01886
8_9,c2112,c2124,38,134,4844,0.047166
8_9,c2112,c2127,19,134,48,0.236908
8_9,c2112,c2129,20,134,2160,0.037175
8_9,c2112,c2131,50,134,4358,0.06543
8_9,c2112,c2181,9,134,1272,0.0218
8_9,c2112,c2184,34,134,3576,0.049117
8_9,c2112,c2185,27,134,3470,0.039596
8_9,c2112,c4004,3,134,546,0.011091
8_9,c2112,c4123,6,134,532,0.022472
8_9,c2112,c5069,13,134,2436,0.022754
8_9,c2112,c5072,13,134,1192,0.032528
8_9,c2112,c5154,28,134,3272,0.042286
8_9,c2112,c6005,25,134,1974,0.048609
8_9,c2112,c6037,5,134,1454,0.011328
8_9,c2113,c1034,12,117,58,0.145671
8_9,c2113,c1117,3,117,2048,0.006129
8_9,c2113,c1133,4,117,1240,0.010502
8_9,c2113,c1153,11,117,796,0.036045
8_9,c2113,c1168,18,117,1614,0.041422
8_9,c2113,c1172,7,117,2444,0.01309
8_9,c2113,c1178,33,117,290,0.179152
8_9,c2113,c1183,23,117,4424,0.031969
8_9,c2113,c2001,10,117,320,0.051681
8_9,c2113,c2012,8,117,30,0.135032
8_9,c2113,c2024,16,117,604,0.060188
8_9,c2113,c2071,5,117,1096,0.013963
8_9,c2113,c2103,4,117,1028,0.011534
8_9,c2113,c2112,4,117,156,0.029608
8_9,c2113,c2124,17,117,4844,0.022582
8_9,c2113,c2129,10,117,2160,0.019892
8_9,c2113,c2131,39,117,4358,0.054617
8_9,c2113,c2181,4,117,1272,0.010369
8_9,c2113,c2184,55,117,3576,0.08503
8_9,c2113,c2185,27,117,3470,0.042375
8_9,c2113,c5033,7,117,384,0.033025
8_9,c2113,c5069,7,117,2436,0.013112
8_9,c2113,c5072,5,117,1192,0.013389
8_9,c2113,c5089,4,117,12,0.106752
8_9,c2113,c5149,27,117,144,0.208013
8_9,c2113,c5154,29,117,3272,0.04687
8_9,c2113,c5175,4,117,100,0.03698
8_9,c2113,c6005,24,117,1974,0.04994
8_9,c2113,c6024,3,117,272,0.016817
8_9,c2113,c6037,5,117,1454,0.012123
8_9,c2113,c6050,10,117,206,0.064413
8_9,c2124,c1022,12,69,1828,0.033788
8_9,c2124,c1046,3,69,320,0.020189
8_9,c2124,c1117,4,69,2048,0.010641
8_9,c2124,c1133,29,69,1240,0.099143
8_9,c2124,c1150,4,69,74,0.055978
8_9,c2124,c1153,3,69,796,0.012801
8_9,c2124,c1168,19,69,1614,0.056935
8_9,c2124,c1171,3,69,1028,0.011264
8_9,c2124,c1172,21,69,2444,0.051138
8_9,c2124,c1178,5,69,290,0.035347
8_9,c2124,c1183,18,69,4424,0.032579
8_9,c2124,c2007,3,69,1134,0.010725
8_9,c2124,c2076,3,69,1052,0.011135
8_9,c2124,c2103,5,69,1028,0.018774
8_9,c2124,c2110,9,69,386,0.055147
8_9,c2124,c2181,14,69,1272,0.047256
8_9,c2124,c2184,17,69,3576,0.034224
8_9,c2124,c2185,12,69,3470,0.024524
8_9,c2124,c5033,6,69,384,0.03686
8_9,c2124,c5069,7,69,2436,0.017074
8_9,c2124,c5072,6,69,1192,0.020921
8_9,c2124,c5110,6,69,150,0.058977
8_9,c2124,c5154,10,69,3272,0.021046
8_9,c2124,c6005,31,69,1974,0.083997
8_9,c2125,c1153,3,10,796,0.033625
8_9,c2125,c1171,3,10,1028,0.029589
8_9,c2125,c2066,3,10,494,0.042683
8_9,c2125,c2129,3,10,2160,0.020412
8_9,c2125,c2181,3,10,1272,0.0266
8_9,c2125,c2185,3,10,3470,0.016105
8_9,c2126,c1171,4,17,1028,0.030258
8_9,c2126,c1183,7,17,4424,0.025525
8_9,c2126,c2103,11,17,1028,0.083209
8_9,c2126,c2124,14,17,4844,0.048787
8_9,c2126,c2185,4,17,3470,0.016469
8_9,c2126,c4123,5,17,532,0.052576
8_9,c2126,c5072,10,17,1192,0.070249
8_9,c2127,c1022,12,154,1828,0.022617
8_9,c2127,c1103,4,154,56,0.043073
8_9,c2127,c1117,33,154,2048,0.058761
8_9,c2127,c1153,8,154,796,0.022849
8_9,c2127,c1168,8,154,1614,0.016046
8_9,c2127,c1171,5,154,1028,0.012566
8_9,c2127,c1172,30,154,2444,0.0489
8_9,c2127,c1176,5,154,1380,0.010846
8_9,c2127,c1182,18,154,228,0.09606
8_9,c2127,c1183,41,154,4424,0.049672
8_9,c2127,c2001,7,154,320,0.031533
8_9,c2127,c2007,16,154,1134,0.038287
8_9,c2127,c2071,8,154,1096,0.019473
8_9,c2127,c2076,44,154,1052,0.109316
8_9,c2127,c2113,4,154,156,0.025807
8_9,c2127,c2124,32,154,4844,0.03705
8_9,c2127,c2129,14,154,2160,0.024274
8_9,c2127,c2131,41,154,4358,0.050047
8_9,c2127,c2181,18,154,1272,0.040669
8_9,c2127,c2184,47,154,3576,0.063334
8_9,c2127,c2185,39,154,3470,0.053351
8_9,c2127,c4004,5,154,546,0.017243
8_9,c2127,c4123,16,154,532,0.055899
8_9,c2127,c5033,3,154,384,0.012337
8_9,c2127,c5069,24,154,2436,0.039184
8_9,c2127,c5072,14,154,1192,0.032676
8_9,c2127,c5111,21,154,370,0.087975
8_9,c2127,c5154,38,154,3272,0.053532
8_9,c2127,c6005,14,154,1974,0.025392
8_9,c2127,c6017,13,154,124,0.094075
8_9,c2127,c6024,7,154,272,0.034202
8_9,c2127,c6037,7,154,1454,0.014793
8_9,c2128,c1022,6,35,1828,0.023721
8_9,c2128,c1117,10,35,2048,0.037351
8_9,c2128,c1133,7,35,1240,0.033601
8_9,c2128,c1183,6,35,4424,0.015248
8_9,c2128,c2007,4,35,1134,0.020078
8_9,c2128,c2066,7,35,494,0.053235
8_9,c2128,c2076,9,35,1052,0.046903
8_9,c2128,c2124,7,35,4844,0.017001
8_9,c2128,c2129,3,35,2160,0.010911
8_9,c2128,c2131,5,35,4358,0.012802
8_9,c2128,c2181,9,35,1272,0.042655
8_9,c2128,c2184,8,35,3576,0.022613
8_9,c2128,c2185,8,35,3470,0.022956
8_9,c2128,c4123,8,35,532,0.058627
8_9,c2128,c5072,5,35,1192,0.024479
8_9,c2128,c5154,7,35,3272,0.020685
8_9,c2128,c6005,6,35,1974,0.022827
8_9,c2128,c6024,4,35,272,0.040996
8_9,c2128,c6050,3,35,206,0.035331
8_9,c2129,c1022,13,89,1828,0.03223
8_9,c2129,c1046,3,89,320,0.017777
8_9,c2129,c1117,10,89,2048,0.023423
8_9,c2129,c1133,13,89,1240,0.039132
8_9,c2129,c1168,3,89,1614,0.007915
8_9,c2129,c1171,4,89,1028,0.013224
8_9,c2129,c1172,11,89,2444,0.023586
8_9,c2129,c1176,4,89,1380,0.011414
8_9,c2129,c1183,18,89,4424,0.028686
8_9,c2129,c2001,10,89,320,0.059256
8_9,c2129,c2007,11,89,1134,0.034625
8_9,c2129,c2024,11,89,604,0.047444
8_9,c2129,c2066,26,89,494,0.123998
8_9,c2129,c2071,3,89,1096,0.009606
8_9,c2129,c2076,16,89,1052,0.05229
8_9,c2129,c2124,23,89,4844,0.035029
8_9,c2129,c2131,21,89,4358,0.033719
8_9,c2129,c2184,14,89,3576,0.024816
8_9,c2129,c2185,39,89,3470,0.070179
8_9,c2129,c4004,3,89,546,0.013609
8_9,c2129,c5069,34,89,2436,0.073021
8_9,c2129,c5072,3,89,1192,0.009211
8_9,c2129,c5111,4,89,370,0.022043
8_9,c2129,c5154,13,89,3272,0.02409
8_9,c2129,c6005,15,89,1974,0.035787
8_9,c2129,c6037,3,89,1454,0.00834
8_9,c2131,c1022,14,112,1828,0.030941
8_9,c2131,c1104,6,112,240,0.036596
8_9,c2131,c1117,12,112,2048,0.025056
8_9,c2131,c1133,16,112,1240,0.042934
8_9,c2131,c1150,3,112,74,0.032953
8_9,c2131,c1153,4,112,796,0.013397
8_9,c2131,c1168,20,112,1614,0.04704
8_9,c2131,c1171,14,112,1028,0.041259
8_9,c2131,c1172,17,112,2444,0.032493
8_9,c2131,c1176,4,112,1380,0.010174
8_9,c2131,c1183,41,112,4424,0.058246
8_9,c2131,c2007,12,112,1134,0.033672
8_9,c2131,c2024,5,112,604,0.019224
8_9,c2131,c2066,4,112,494,0.017005
8_9,c2131,c2071,11,112,1096,0.031396
8_9,c2131,c2076,4,112,1052,0.011653
8_9,c2131,c2103,11,112,1028,0.032418
8_9,c2131,c2124,33,112,4844,0.044803
8_9,c2131,c2126,3,112,36,0.047246
8_9,c2131,c2129,13,112,2160,0.026431
8_9,c2131,c2132,3,112,210,0.019562
8_9,c2131,c2181,14,112,1272,0.037092
8_9,c2131,c2184,13,112,3576,0.020542
8_9,c2131,c2185,32,112,3470,0.051331
8_9,c2131,c4123,4,112,532,0.016387
8_9,c2131,c5069,12,112,2436,0.022974
8_9,c2131,c5072,31,112,1192,0.084843
8_9,c2131,c5154,32,112,3272,0.052861
8_9,c2131,c6005,15,112,1974,0.031901
8_9,c2131,c6037,13,112,1454,0.032215
8_9,c2132,c1022,5,87,1828,0.012538
8_9,c2132,c1117,27,87,2048,0.063965
8_9,c2132,c1133,14,87,1240,0.042624
8_9,c2132,c1171,4,87,1028,0.013375
8_9,c2132,c1172,10,87,2444,0.021687
8_9,c2132,c1176,9,87,1380,0.025974
8_9,c2132,c1183,28,87,4424,0.045133
8_9,c2132,c2007,3,87,1134,0.009551
8_9,c2132,c2071,6,87,1096,0.019431
8_9,c2132,c2076,3,87,1052,0.009916
8_9,c2132,c2090,6,87,100,0.064327
8_9,c2132,c2103,14,87,1028,0.046814
8_9,c2132,c2110,3,87,386,0.016371
8_9,c2132,c2124,49,87,4844,0.07548
8_9,c2132,c2129,9,87,2160,0.020761
8_9,c2132,c2131,22,87,4358,0.035729
8_9,c2132,c2181,3,87,1272,0.009018
8_9,c2132,c2184,12,87,3576,0.021514
8_9,c2132,c2185,34,87,3470,0.061881
8_9,c2132,c4123,4,87,532,0.018593
8_9,c2132,c5069,4,87,2436,0.008689
8_9,c2132,c5072,28,87,1192,0.086948
8_9,c2132,c5154,6,87,3272,0.011246
8_9,c2132,c6005,13,87,1974,0.03137
8_9,c2132,c6037,16,87,1454,0.044986
8_9,c2181,c1133,3,9,1240,0.028398
8_9,c2181,c1183,4,9,4424,0.020046
8_9,c2181,c2184,5,9,3576,0.027871
8_9,c2184,c1022,59,252,1828,0.086929
8_9,c2184,c1104,5,252,240,0.020331
8_9,c2184,c1117,42,252,2048,0.058463
8_9,c2184,c1133,34,252,1240,0.060823
8_9,c2184,c1143,4,252,198,0.017907
8_9,c2184,c1153,6,252,796,0.013397
8_9,c2184,c1168,22,252,1614,0.034496
8_9,c2184,c1171,25,252,1028,0.049118
8_9,c2184,c1172,31,252,2444,0.039501
8_9,c2184,c1176,20,252,1380,0.033915
8_9,c2184,c1178,3,252,290,0.011097
8_9,c2184,c1182,3,252,228,0.012516
8_9,c2184,c1183,101,252,4424,0.095656
8_9,c2184,c2001,6,252,320,0.021129
8_9,c2184,c2007,22,252,1134,0.041154
8_9,c2184,c2024,3,252,604,0.00769
8_9,c2184,c2049,6,252,186,0.027714
8_9,c2184,c2066,7,252,494,0.01984
8_9,c2184,c2071,9,252,1096,0.017125
8_9,c2184,c2076,9,252,1052,0.01748
8_9,c2184,c2090,6,252,100,0.037796
8_9,c2184,c2103,14,252,1028,0.027506
8_9,c2184,c2110,4,252,386,0.012825
8_9,c2184,c2112,3,252,156,0.015131
8_9,c2184,c2124,63,252,4844,0.057021
8_9,c2184,c2129,37,252,2160,0.05015
8_9,c2184,c2131,82,252,4358,0.078247
8_9,c2184,c2181,27,252,1272,0.047689
8_9,c2184,c2185,84,252,3470,0.089829
8_9,c2184,c4004,9,252,546,0.024263
8_9,c2184,c4123,7,252,532,0.019118
8_9,c2184,c5069,63,252,2436,0.080408
8_9,c2184,c5072,40,252,1192,0.072983
8_9,c2184,c5111,11,252,370,0.036024
8_9,c2184,c5154,72,252,3272,0.079291
8_9,c2184,c6005,27,252,1974,0.038282
8_9,c2184,c6024,5,252,272,0.019098
8_9,c2184,c6037,6,252,1454,0.009912
8_9,c2184,c6050,9,252,206,0.039501
8_9,c2185,c1022,5,40,1828,0.018491
8_9,c2185,c1117,4,40,2048,0.013975
8_9,c2185,c1168,3,40,1614,0.011807
8_9,c2185,c1171,7,40,1028,0.03452
8_9,c2185,c1172,7,40,2444,0.022388
8_9,c2185,c1176,3,40,1380,0.012769
8_9,c2185,c1183,18,40,4424,0.042789
8_9,c2185,c2071,3,40,1096,0.014328
8_9,c2185,c2103,5,40,1028,0.024657
8_9,c2185,c2110,3,40,386,0.024143
8_9,c2185,c2124,11,40,4844,0.02499
8_9,c2185,c2129,6,40,2160,0.020412
8_9,c2185,c2131,16,40,4358,0.038322
8_9,c2185,c2184,12,40,3576,0.031729
8_9,c2185,c5069,8,40,2436,0.025628
8_9,c2185,c5072,3,40,1192,0.013739
8_9,c2185,c5154,16,40,3272,0.044227
8_9,c2185,c6005,5,40,1974,0.017794
8_9,c4004,c1022,22,117,1828,0.047571
8_9,c4004,c1117,11,117,2048,0.022472
8_9,c4004,c1153,19,117,796,0.062259
8_9,c4004,c1168,16,117,1614,0.036819
8_9,c4004,c1171,10,117,1028,0.028834
8_9,c4004,c1172,13,117,2444,0.024311
8_9,c4004,c1176,6,117,1380,0.014932
8_9,c4004,c1183,64,117,4424,0.088957
8_9,c4004,c2007,9,117,1134,0.024708
8_9,c4004,c2019,3,117,18,0.065372
8_9,c4004,c2024,5,117,604,0.018809
8_9,c4004,c2071,15,117,1096,0.041888
8_9,c4004,c2103,7,117,1028,0.020184
8_9,c4004,c2124,20,117,4844,0.026567
8_9,c4004,c2129,22,117,2160,0.043763
8_9,c4004,c2131,25,117,4358,0.035011
8_9,c4004,c2184,38,117,3576,0.058748
8_9,c4004,c2185,34,117,3470,0.053361
8_9,c4004,c5001,4,117,24,0.075485
8_9,c4004,c5069,15,117,2436,0.028097
8_9,c4004,c5072,13,117,1192,0.034811
8_9,c4004,c5110,4,117,150,0.030194
8_9,c4004,c5154,44,117,3272,0.071114
8_9,c4004,c5175,4,117,100,0.03698
8_9,c4004,c6005,9,117,1974,0.018727
8_9,c4004,c6037,16,117,1454,0.038792
8_9,c4123,c1022,15,284,1828,0.020818
8_9,c4123,c1046,19,284,320,0.063026
8_9,c4123,c1117,17,284,2048,0.022291
8_9,c4123,c1133,69,284,1240,0.116273
8_9,c4123,c1143,5,284,198,0.021085
8_9,c4123,c1153,18,284,796,0.037858
8_9,c4123,c1168,40,284,1614,0.059081
8_9,c4123,c1171,7,284,1028,0.012955
8_9,c4123,c1172,53,284,2444,0.063616
8_9,c4123,c1176,14,284,1380,0.022363
8_9,c4123,c1178,3,284,290,0.010454
8_9,c4123,c1182,3,284,228,0.011789
8_9,c4123,c1183,99,284,4424,0.088322
8_9,c4123,c2007,30,284,1134,0.052863
8_9,c4123,c2024,7,284,604,0.016901
8_9,c4123,c2048,7,284,44,0.06262
8_9,c4123,c2071,6,284,1096,0.010754
8_9,c4123,c2076,13,284,1052,0.023784
8_9,c4123,c2090,13,284,100,0.077141
8_9,c4123,c2102,3,284,18,0.041959
8_9,c4123,c2103,9,284,1028,0.016657
8_9,c4123,c2110,31,284,386,0.093629
8_9,c4123,c2112,4,284,156,0.019004
8_9,c4123,c2124,54,284,4844,0.04604
8_9,c4123,c2129,16,284,2160,0.020428
8_9,c4123,c2131,45,284,4358,0.040449
8_9,c4123,c2132,7,284,210,0.028664
8_9,c4123,c2181,12,284,1272,0.019965
8_9,c4123,c2184,71,284,3576,0.070453
8_9,c4123,c2185,80,284,3470,0.080587
8_9,c4123,c4004,5,284,546,0.012697
8_9,c4123,c5033,34,284,384,0.102957
8_9,c4123,c5069,86,284,2436,0.103395
8_9,c4123,c5072,55,284,1192,0.094529
8_9,c4123,c5111,9,284,370,0.027764
8_9,c4123,c5149,7,284,144,0.034614
8_9,c4123,c5154,74,284,3272,0.076765
8_9,c4123,c6005,43,284,1974,0.05743
8_9,c4123,c6037,7,284,1454,0.010893
8_9,c4123,c6050,22,284,206,0.090956
8_9,c4144,c1046,3,7,320,0.063387
8_9,c4144,c1172,3,7,2444,0.022936
8_9,c4144,c2007,3,7,1134,0.033672
8_9,c4144,c2185,4,7,3470,0.025665
8_9,c4144,c6005,3,7,1974,0.025521
8_9,c4158,c1046,3,33,320,0.029194
8_9,c4158,c1117,3,33,2048,0.01154
8_9,c4158,c1133,4,33,1240,0.019774
8_9,c4158,c1143,4,33,198,0.049485
8_9,c4158,c1171,3,33,1028,0.016288
8_9,c4158,c1172,17,33,2444,0.059861
8_9,c4158,c2007,9,33,1134,0.046524
8_9,c4158,c2024,11,33,604,0.077914
8_9,c4158,c2076,4,33,1052,0.021468
8_9,c4158,c2080,5,33,74,0.101181
8_9,c4158,c2124,3,33,4844,0.007503
8_9,c4158,c2131,3,33,4358,0.007911
8_9,c4158,c2184,6,33,3576,0.017466
8_9,c4158,c2185,19,33,3470,0.056148
8_9,c4158,c5069,6,33,2436,0.021162
8_9,c4158,c5072,3,33,1192,0.015126
8_9,c4158,c5111,5,33,370,0.045249
8_9,c4158,c6005,5,33,1974,0.01959
8_9,c5001,c1022,3,14,1828,0.018753
8_9,c5001,c1153,14,14,796,0.13262
8_9,c5001,c1183,6,14,4424,0.024109
8_9,c5001,c2022,3,14,22,0.170941
8_9,c5001,c2071,6,14,1096,0.048438
8_9,c5001,c2129,4,14,2160,0.023002
8_9,c5001,c2184,3,14,3576,0.013408
8_9,c5001,c4004,3,14,546,0.034313
8_9,c5001,c5154,7,14,3272,0.032706
8_9,c5009,c1022,3,27,1828,0.013504
8_9,c5009,c1117,11,27,2048,0.046778
8_9,c5009,c1176,8,27,1380,0.041445
8_9,c5009,c1183,8,27,4424,0.023147
8_9,c5009,c2103,3,27,1028,0.018007
8_9,c5009,c2124,4,27,4844,0.011061
8_9,c5009,c2129,3,27,2160,0.012423
8_9,c5009,c2131,9,27,4358,0.026237
8_9,c5009,c2181,3,27,1272,0.016188
8_9,c5009,c2184,9,27,3576,0.028964
8_9,c5009,c2185,7,27,3470,0.022869
8_9,c5009,c4123,3,27,532,0.025031
8_9,c5009,c5069,4,27,2436,0.015597
8_9,c5009,c5072,3,27,1192,0.016723
8_9,c5009,c5154,4,27,3272,0.013458
8_9,c5009,c6005,6,27,1974,0.025989
8_9,c5009,c6037,5,27,1454,0.025235
8_9,c5016,c1133,3,4,1240,0.042597
8_9,c5016,c2127,3,4,48,0.216506
8_9,c5016,c2185,3,4,3470,0.025464
8_9,c5024,c2124,3,5,4844,0.019277
8_9,c5024,c2184,3,5,3576,0.022436
8_9,c5024,c6037,3,5,1454,0.035185
8_9,c5033,c1007,10,130,66,0.107958
8_9,c5033,c1022,5,130,1828,0.010257
8_9,c5033,c1046,6,130,320,0.029417
8_9,c5033,c1117,18,130,2048,0.034885
8_9,c5033,c1133,5,130,1240,0.012453
8_9,c5033,c1143,6,130,198,0.037398
8_9,c5033,c1150,11,130,74,0.112152
8_9,c5033,c1168,46,130,1614,0.100423
8_9,c5033,c1171,4,130,1028,0.010942
8_9,c5033,c1172,27,130,2444,0.047901
8_9,c5033,c1176,6,130,1380,0.014166
8_9,c5033,c1177,3,130,54,0.035806
8_9,c5033,c1178,3,130,290,0.015451
8_9,c5033,c1182,7,130,228,0.040659
8_9,c5033,c1183,18,130,4424,0.023735
8_9,c5033,c2001,5,130,320,0.024515
8_9,c5033,c2002,3,130,34,0.045124
8_9,c5033,c2007,10,130,1134,0.026045
8_9,c5033,c2024,8,130,604,0.02855
8_9,c5033,c2066,9,130,494,0.035515
8_9,c5033,c2071,3,130,1096,0.007948
8_9,c5033,c2076,17,130,1052,0.045969
8_9,c5033,c2103,9,130,1028,0.024619
8_9,c5033,c2110,3,130,386,0.013392
8_9,c5033,c2124,49,130,4844,0.061748
8_9,c5033,c2129,8,130,2160,0.015097
8_9,c5033,c2131,31,130,4358,0.041186
8_9,c5033,c2181,33,130,1272,0.081152
8_9,c5033,c2184,17,130,3576,0.024933
8_9,c5033,c2185,20,130,3470,0.029778
8_9,c5033,c5069,22,130,2436,0.039094
8_9,c5033,c5072,12,130,1192,0.030484
8_9,c5033,c5111,4,130,370,0.018238
8_9,c5033,c5154,15,130,3272,0.022999
8_9,c5033,c6005,27,130,1974,0.053299
8_9,c5033,c6037,19,130,1454,0.043702
8_9,c5046,c1117,3,20,2048,0.014823
8_9,c5046,c1172,7,20,2444,0.031662
8_9,c5046,c2076,4,20,1052,0.027576
8_9,c5046,c2103,3,20,1028,0.020922
8_9,c5046,c2124,10,20,4844,0.032128
8_9,c5046,c2131,4,20,4358,0.013549
8_9,c5046,c2184,4,20,3576,0.014957
8_9,c5046,c5069,4,20,2436,0.018122
8_9,c5046,c6005,10,20,1974,0.050328
8_9,c5046,c6017,5,20,124,0.100402
8_9,c5046,c6037,5,20,1454,0.029321
8_9,c5069,c1022,128,615,1828,0.120721
8_9,c5069,c1046,6,615,320,0.013525
8_9,c5069,c1091,13,615,120,0.047854
8_9,c5069,c1104,12,615,240,0.031235
8_9,c5069,c1117,23,615,2048,0.020494
8_9,c5069,c1133,5,615,1240,0.005726
8_9,c5069,c1143,3,615,198,0.008597
8_9,c5069,c1153,17,615,796,0.024297
8_9,c5069,c1160,3,615,18,0.028513
8_9,c5069,c1162,3,615,82,0.013359
8_9,c5069,c1168,28,615,1614,0.028104
8_9,c5069,c1171,121,615,1028,0.152178
8_9,c5069,c1172,105,615,2444,0.085645
8_9,c5069,c1173,3,615,28,0.022861
8_9,c5069,c1176,111,615,1380,0.120489
8_9,c5069,c1178,3,615,290,0.007104
8_9,c5069,c1182,14,615,228,0.037387
8_9,c5069,c1183,222,615,4424,0.134588
8_9,c5069,c2001,3,615,320,0.006763
8_9,c5069,c2007,35,615,1134,0.041911
8_9,c5069,c2024,4,615,604,0.006563
8_9,c5069,c2049,7,615,186,0.020697
8_9,c5069,c2066,9,615,494,0.016328
8_9,c5069,c2071,59,615,1096,0.071864
8_9,c5069,c2076,25,615,1052,0.031081
8_9,c5069,c2103,53,615,1028,0.066656
8_9,c5069,c2112,4,615,156,0.012914
8_9,c5069,c2113,12,615,156,0.038742
8_9,c5069,c2124,248,615,4844,0.143685
8_9,c5069,c2125,4,615,34,0.027662
8_9,c5069,c2129,114,615,2160,0.09891
8_9,c5069,c2131,221,615,4358,0.134993
8_9,c5069,c2181,69,615,1272,0.078013
8_9,c5069,c2184,122,615,3576,0.082267
8_9,c5069,c2185,86,615,3470,0.05887
8_9,c5069,c4004,33,615,546,0.056948
8_9,c5069,c4123,23,615,532,0.04021
8_9,c5069,c5001,3,615,24,0.024693
8_9,c5069,c5033,4,615,384,0.008231
8_9,c5069,c5072,52,615,1192,0.060733
8_9,c5069,c5110,3,615,150,0.009877
8_9,c5069,c5111,8,615,370,0.016771
8_9,c5069,c5154,189,615,3272,0.133235
8_9,c5069,c6005,60,615,1974,0.054455
8_9,c5069,c6017,6,615,124,0.021727
8_9,c5069,c6024,12,615,272,0.02934
8_9,c5069,c6037,140,615,1454,0.14805
8_9,c5072,c1022,73,363,1828,0.089615
8_9,c5072,c1091,3,363,120,0.014374
8_9,c5072,c1117,80,363,2048,0.092784
8_9,c5072,c1133,4,363,1240,0.005962
8_9,c5072,c1153,12,363,796,0.022324
8_9,c5072,c1168,24,363,1614,0.031355
8_9,c5072,c1171,10,363,1028,0.01637
8_9,c5072,c1172,54,363,2444,0.057331
8_9,c5072,c1176,75,363,1380,0.105966
8_9,c5072,c1178,5,363,290,0.015411
8_9,c5072,c1182,6,363,228,0.020856
8_9,c5072,c1183,151,363,4424,0.119156
8_9,c5072,c2001,3,363,320,0.008802
8_9,c5072,c2002,5,363,34,0.045007
8_9,c5072,c2007,26,363,1134,0.040524
8_9,c5072,c2008,4,363,26,0.041174
8_9,c5072,c2049,19,363,186,0.073121
8_9,c5072,c2066,19,363,494,0.044868
8_9,c5072,c2071,69,363,1096,0.109393
8_9,c5072,c2076,13,363,1052,0.021037
8_9,c5072,c2103,24,363,1028,0.039288
8_9,c5072,c2110,5,363,386,0.013357
8_9,c5072,c2113,5,363,156,0.021011
8_9,c5072,c2124,93,363,4844,0.070134
8_9,c5072,c2129,70,363,2160,0.079053
8_9,c5072,c2131,58,363,4358,0.046114
8_9,c5072,c2181,23,363,1272,0.033848
8_9,c5072,c2184,69,363,3576,0.060562
8_9,c5072,c2185,84,363,3470,0.074845
8_9,c5072,c4004,18,363,546,0.040432
8_9,c5072,c4123,5,363,532,0.011378
8_9,c5072,c5069,68,363,2436,0.072313
8_9,c5072,c5111,5,363,370,0.013643
8_9,c5072,c5154,135,363,3272,0.123872
8_9,c5072,c6005,34,363,1974,0.040165
8_9,c5072,c6024,17,363,272,0.054102
8_9,c5072,c6037,59,363,1454,0.081211
8_9,c5072,c6050,3,363,206,0.010971
8_9,c5082,c1143,14,39,198,0.159317
8_9,c5082,c1172,34,39,2444,0.110128
8_9,c5082,c1183,18,39,4424,0.043334
8_9,c5082,c2007,3,39,1134,0.014265
8_9,c5082,c2110,24,39,386,0.195607
8_9,c5082,c2124,3,39,4844,0.006902
8_9,c5082,c2131,6,39,4358,0.014554
8_9,c5082,c2184,13,39,3576,0.034811
8_9,c5082,c2185,6,39,3470,0.01631
8_9,c5082,c5154,25,39,3272,0.069984
8_9,c5089,c1022,6,40,1828,0.022189
8_9,c5089,c1117,7,40,2048,0.024457
8_9,c5089,c1162,4,40,82,0.069843
8_9,c5089,c1171,5,40,1028,0.024657
8_9,c5089,c1172,3,40,2444,0.009595
8_9,c5089,c1183,18,40,4424,0.042789
8_9,c5089,c2124,14,40,4844,0.031805
8_9,c5089,c2129,20,40,2160,0.068041
8_9,c5089,c2131,16,40,4358,0.038322
8_9,c5089,c2181,7,40,1272,0.031033
8_9,c5089,c2184,10,40,3576,0.026441
8_9,c5089,c4004,3,40,546,0.0203
8_9,c5089,c4123,7,40,532,0.047986
8_9,c5089,c5154,13,40,3272,0.035934
8_9,c5089,c6037,8,40,1454,0.033172
8_9,c5110,c1022,5,64,1828,0.014618
8_9,c5110,c1091,3,64,120,0.034233
8_9,c5110,c1104,4,64,240,0.032275
8_9,c5110,c1117,13,64,2048,0.035908
8_9,c5110,c1153,6,64,796,0.026583
8_9,c5110,c1162,3,64,82,0.041412
8_9,c5110,c1168,3,64,1614,0.009334
8_9,c5110,c1171,5,64,1028,0.019493
8_9,c5110,c1172,7,64,2444,0.017699
8_9,c5110,c1176,5,64,1380,0.016824
8_9,c5110,c1182,4,64,228,0.033113
8_9,c5110,c1183,20,64,4424,0.037587
8_9,c5110,c2007,4,64,1134,0.014848
8_9,c5110,c2071,9,64,1096,0.033982
8_9,c5110,c2076,3,64,1052,0.011562
8_9,c5110,c2124,8,64,4844,0.014368
8_9,c5110,c2129,7,64,2160,0.018827
8_9,c5110,c2131,22,64,4358,0.041657
8_9,c5110,c2181,14,64,1272,0.049068
8_9,c5110,c2184,33,64,3576,0.06898
